Date,RD,Temp,Prec
20/01/1985 09:00,5.11,8.9,40
21/01/1985 09:00,6.42,8.9,25
22/01/1985 09:00,7.44,8.9,24
23/01/1985 09:00,7.59,8.9,23
24/01/1985 09:00,6.76,8.9,0
25/01/1985 09:00,7.43,8.9,42
26/01/1985 09:00,9.1,8.9,0
27/01/1985 09:00,8.07,8.9,22.5
28/01/1985 09:00,7.19,8.9,14
29/01/1985 09:00,6.84,8.9,0
30/01/1985 09:00,6.06,8.9,0
31/01/1985 09:00,5.58,8.9,0
01/02/1985 09:00,5.25,9.6,0
02/02/1985 09:00,5.06,9.6,0
03/02/1985 09:00,5.06,9.6,0
04/02/1985 09:00,4.83,9.6,0
05/02/1985 09:00,4.65,9.6,2.5
06/02/1985 09:00,4.65,9.6,2
07/02/1985 09:00,5.16,9.6,20
08/02/1985 09:00,6.81,9.6,60
09/02/1985 09:00,10.18,9.6,56.5
10/02/1985 09:00,10.7,9.6,26.5
11/02/1985 09:00,9.53,9.6,30
12/02/1985 09:00,9.53,9.6,8.5
13/02/1985 09:00,8.52,9.6,5
14/02/1985 09:00,8.21,9.6,10.5
15/02/1985 09:00,8.84,9.6,19
16/02/1985 09:00,9.47,9.6,15
17/02/1985 09:00,9.37,9.6,5
18/02/1985 09:00,8.38,9.6,0
19/02/1985 09:00,7.09,9.6,0
20/02/1985 09:00,6.4,9.6,0
21/02/1985 09:00,6.01,9.6,0
22/02/1985 09:00,5.67,9.6,5
23/02/1985 09:00,5.34,9.6,0
24/02/1985 09:00,5.11,9.6,0
25/02/1985 09:00,4.92,9.6,7
26/02/1985 09:00,4.83,9.6,2
27/02/1985 09:00,4.92,9.6,8
28/02/1985 09:00,5.54,9.6,12
01/03/1985 09:00,5.77,11.1,0
02/03/1985 09:00,5.25,11.1,2
03/03/1985 09:00,5.11,11.1,8
04/03/1985 09:00,5.63,11.1,20
05/03/1985 09:00,5.77,11.1,5
06/03/1985 09:00,5.25,11.1,0
07/03/1985 09:00,4.88,11.1,4
08/03/1985 09:00,4.74,11.1,2
09/03/1985 09:00,4.6,11.1,0
10/03/1985 09:00,4.38,11.1,0
11/03/1985 09:00,4.24,11.1,0
12/03/1985 09:00,4.15,11.1,0
13/03/1985 09:00,4.02,11.1,0
14/03/1985 09:00,3.8,11.1,0
15/03/1985 09:00,3.63,11.1,0
16/03/1985 09:00,3.5,11.1,0
17/03/1985 09:00,3.46,11.1,0
18/03/1985 09:00,3.59,11.1,6
19/03/1985 09:00,4.02,11.1,17
20/03/1985 09:00,4.2,11.1,4
21/03/1985 09:00,4.15,11.1,2
22/03/1985 09:00,4.98,11.1,29
23/03/1985 09:00,5.07,11.1,0
24/03/1985 09:00,4.38,11.1,10
25/03/1985 09:00,4.74,11.1,0
26/03/1985 09:00,4.83,11.1,0
27/03/1985 09:00,4.93,11.1,0
28/03/1985 09:00,5.06,11.1,0
29/03/1985 09:00,4.6,11.1,0
30/03/1985 09:00,4.42,11.1,0
31/03/1985 09:00,4.7,11.1,17
01/04/1985 09:00,4.74,11.95,0
02/04/1985 09:00,4.51,11.95,0
03/04/1985 09:00,4.38,11.95,7
04/04/1985 09:00,5.57,11.95,35.3
05/04/1985 09:00,6.6,11.95,18
06/04/1985 09:00,6.55,11.95,20
07/04/1985 09:00,7.29,11.95,43
08/04/1985 09:00,7.85,11.95,15.5
09/04/1985 09:00,8.26,11.95,19
10/04/1985 09:00,8.01,11.95,8
11/04/1985 09:00,6.85,11.95,0
12/04/1985 09:00,6.06,11.95,0
13/04/1985 09:00,5.67,11.95,0
14/04/1985 09:00,5.48,11.95,0
15/04/1985 09:00,5.77,11.95,0
16/04/1985 09:00,5.44,11.95,0
17/04/1985 09:00,4.69,11.95,0
18/04/1985 09:00,4.56,11.95,0
19/04/1985 09:00,4.42,11.95,0
20/04/1985 09:00,4.38,11.95,7
21/04/1985 09:00,4.51,11.95,8
22/04/1985 09:00,4.51,11.95,9
23/04/1985 09:00,4.29,11.95,0
24/04/1985 09:00,4.06,11.95,0
25/04/1985 09:00,4.38,11.95,0
26/04/1985 09:00,4.25,11.95,0
27/04/1985 09:00,3.67,11.95,0
28/04/1985 09:00,3.67,11.95,0
29/04/1985 09:00,3.63,11.95,0
30/04/1985 09:00,3.46,11.95,0
01/05/1985 09:00,3.33,14.3,0
02/05/1985 09:00,3.2,14.3,0
03/05/1985 09:00,3.12,14.3,0
04/05/1985 09:00,3.04,14.3,0
05/05/1985 09:00,3.12,14.3,3
06/05/1985 09:00,3.2,14.3,7
07/05/1985 09:00,3.12,14.3,2
08/05/1985 09:00,3.08,14.3,0
09/05/1985 09:00,3.04,14.3,0
10/05/1985 09:00,2.91,14.3,0
11/05/1985 09:00,2.79,14.3,0
12/05/1985 09:00,2.83,14.3,0
13/05/1985 09:00,2.83,14.3,0
14/05/1985 09:00,2.75,14.3,0
15/05/1985 09:00,2.79,14.3,0
16/05/1985 09:00,2.79,14.3,0
17/05/1985 09:00,2.71,14.3,0
18/05/1985 09:00,2.63,14.3,0
19/05/1985 09:00,2.55,14.3,0
20/05/1985 09:00,2.55,14.3,0
21/05/1985 09:00,2.55,14.3,0
22/05/1985 09:00,2.51,14.3,0
23/05/1985 09:00,2.47,14.3,0
24/05/1985 09:00,2.43,14.3,0
25/05/1985 09:00,2.35,14.3,0
26/05/1985 09:00,2.47,14.3,20.5
27/05/1985 09:00,2.71,14.3,3
28/05/1985 09:00,2.67,14.3,21
29/05/1985 09:00,2.51,14.3,0
30/05/1985 09:00,2.47,14.3,1
31/05/1985 09:00,2.39,14.3,0
01/06/1985 09:00,2.28,16.5,3
02/06/1985 09:00,2.43,16.5,10.5
03/06/1985 09:00,2.75,16.5,11
04/06/1985 09:00,2.79,16.5,0
05/06/1985 09:00,2.79,16.5,26
06/06/1985 09:00,2.83,16.5,1.5
07/06/1985 09:00,2.71,16.5,0
08/06/1985 09:00,2.59,16.5,0
09/06/1985 09:00,2.55,16.5,0
10/06/1985 09:00,2.43,16.5,0
11/06/1985 09:00,2.39,16.5,0
12/06/1985 09:00,2.39,16.5,0
13/06/1985 09:00,2.24,16.5,0
14/06/1985 09:00,2.24,16.5,0
15/06/1985 09:00,2.24,16.5,0
16/06/1985 09:00,2.16,16.5,0
17/06/1985 09:00,2.08,16.5,0
18/06/1985 09:00,2.05,16.5,0
19/06/1985 09:00,2.01,16.5,0
20/06/1985 09:00,1.9,16.5,0
21/06/1985 09:00,1.82,16.5,0
22/06/1985 09:00,1.86,16.5,0
23/06/1985 09:00,1.86,16.5,3
24/06/1985 09:00,1.86,16.5,0
25/06/1985 09:00,1.86,16.5,0
26/06/1985 09:00,1.75,16.5,0
27/06/1985 09:00,1.61,16.5,0
28/06/1985 09:00,1.46,16.5,0
29/06/1985 09:00,1.32,16.5,0
30/06/1985 09:00,1.26,16.5,0
01/07/1985 09:00,1.36,19.3,0
02/07/1985 09:00,1.39,19.3,0
03/07/1985 09:00,1.36,19.3,0
04/07/1985 09:00,1.43,19.3,0
05/07/1985 09:00,1.43,19.3,0
06/07/1985 09:00,1.32,19.3,0
07/07/1985 09:00,1.09,19.3,0
08/07/1985 09:00,0.96,19.3,0
09/07/1985 09:00,0.96,19.3,0
10/07/1985 09:00,0.9,19.3,0
11/07/1985 09:00,0.96,19.3,0
12/07/1985 09:00,0.84,19.3,0
13/07/1985 09:00,0.51,19.3,0
14/07/1985 09:00,0.43,19.3,0
15/07/1985 09:00,0.4,19.3,0
16/07/1985 09:00,0.43,19.3,0
17/07/1985 09:00,0.43,19.3,2
18/07/1985 09:00,0.46,19.3,0
19/07/1985 09:00,0.51,19.3,0
20/07/1985 09:00,0.54,19.3,0
21/07/1985 09:00,0.65,19.3,0
22/07/1985 09:00,0.45,19.3,0
23/07/1985 09:00,0.25,19.3,0
24/07/1985 09:00,0.28,19.3,0
25/07/1985 09:00,0.3,19.3,0
26/07/1985 09:00,0.38,19.3,0
27/07/1985 09:00,0.6,19.3,5.5
28/07/1985 09:00,0.53,19.3,28
29/07/1985 09:00,0.82,19.3,0
30/07/1985 09:00,1.23,19.3,0
31/07/1985 09:00,1.06,19.3,0
01/08/1985 09:00,1.06,19.95,0
02/08/1985 09:00,1.02,19.95,0
03/08/1985 09:00,0.87,19.95,0
04/08/1985 09:00,0.71,19.95,0
05/08/1985 09:00,0.63,19.95,0
06/08/1985 09:00,0.54,19.95,0
07/08/1985 09:00,0.57,19.95,0
08/08/1985 09:00,0.51,19.95,0
09/08/1985 09:00,0.38,19.95,9
10/08/1985 09:00,0.49,19.95,2
11/08/1985 09:00,0.81,19.95,0
12/08/1985 09:00,0.78,19.95,0
13/08/1985 09:00,0.54,19.95,0
14/08/1985 09:00,0.36,19.95,0
15/08/1985 09:00,0.45,19.95,0
16/08/1985 09:00,0.54,19.95,0
17/08/1985 09:00,0.4,19.95,0
18/08/1985 09:00,0.46,19.95,0
19/08/1985 09:00,0.95,19.95,0
20/08/1985 09:00,1.29,19.95,0
21/08/1985 09:00,0.82,19.95,0
22/08/1985 09:00,0.36,19.95,0
23/08/1985 09:00,0.36,19.95,0
24/08/1985 09:00,0.54,19.95,0
25/08/1985 09:00,0.57,19.95,0
26/08/1985 09:00,0.36,19.95,0
27/08/1985 09:00,0.23,19.95,0
28/08/1985 09:00,0.33,19.95,0
29/08/1985 09:00,0.35,19.95,0
30/08/1985 09:00,0.3,19.95,0
31/08/1985 09:00,0.38,19.95,0
01/09/1985 09:00,0.51,20.49389,0
02/09/1985 09:00,0.34,20.49389,0
03/09/1985 09:00,0.14,20.49389,0
04/09/1985 09:00,0.19,20.49389,0
05/09/1985 09:00,0.48,20.49389,0
06/09/1985 09:00,0.6,20.49389,0
07/09/1985 09:00,0.4,20.49389,0
08/09/1985 09:00,0.3,20.49389,0
09/09/1985 09:00,0.19,20.49389,0
10/09/1985 09:00,0.14,20.49389,0
11/09/1985 09:00,0.19,20.49389,0
12/09/1985 09:00,0.33,20.49389,0
13/09/1985 09:00,0.29,20.49389,0
14/09/1985 09:00,0.37,20.49389,0
15/09/1985 09:00,0.87,20.49389,0
16/09/1985 09:00,0.62,20.49389,0
17/09/1985 09:00,0.1,20.49389,0
18/09/1985 09:00,0.08,20.49389,0
19/09/1985 09:00,0.1,20.49389,0
20/09/1985 09:00,0.26,20.49389,0
21/09/1985 09:00,0.21,20.49389,0
22/09/1985 09:00,0.11,20.49389,0
23/09/1985 09:00,0.33,20.49389,0
24/09/1985 09:00,0.29,20.49389,0
25/09/1985 09:00,0.1,20.49389,0
26/09/1985 09:00,0.17,20.49389,0
27/09/1985 09:00,0.19,20.49389,0
28/09/1985 09:00,0.32,20.49389,5
29/09/1985 09:00,0.43,20.49389,2.5
30/09/1985 09:00,0.67,20.49389,0
01/10/1985 09:00,0.63,19.3,0
02/10/1985 09:00,0.57,19.3,0
03/10/1985 09:00,0.75,19.3,0
04/10/1985 09:00,1,19.3,17.3
05/10/1985 09:00,1.19,19.3,0
06/10/1985 09:00,1.47,19.3,2
07/10/1985 09:00,0.69,19.3,0
08/10/1985 09:00,0.57,19.3,0
09/10/1985 09:00,0.93,19.3,0
10/10/1985 09:00,1.06,19.3,0
11/10/1985 09:00,1,19.3,0
12/10/1985 09:00,1,19.3,0
13/10/1985 09:00,1.26,19.3,0
14/10/1985 09:00,0.75,19.3,0
15/10/1985 09:00,0.69,19.3,0
16/10/1985 09:00,0.52,19.3,0
17/10/1985 09:00,0.69,19.3,0
18/10/1985 09:00,0.46,19.3,0
19/10/1985 09:00,0.46,19.3,0
20/10/1985 09:00,0.52,19.3,0
21/10/1985 09:00,0.63,19.3,0
22/10/1985 09:00,0.75,19.3,0
23/10/1985 09:00,0.75,19.3,0
24/10/1985 09:00,0.63,19.3,0
25/10/1985 09:00,0.81,19.3,0
26/10/1985 09:00,0.75,19.3,0
27/10/1985 09:00,0.81,19.3,0
28/10/1985 09:00,0.69,19.3,0
29/10/1985 09:00,0.69,19.3,0
30/10/1985 09:00,0.63,19.3,0
31/10/1985 09:00,0.87,19.3,0
01/11/1985 09:00,0.87,14.05,0
02/11/1985 09:00,0.87,14.05,0
03/11/1985 09:00,1,14.05,10
04/11/1985 09:00,1.68,14.05,53.5
05/11/1985 09:00,2.2,14.05,25
06/11/1985 09:00,2.28,14.05,11
07/11/1985 09:00,2.2,14.05,7
08/11/1985 09:00,2.05,14.05,10
09/11/1985 09:00,2.76,14.05,20
10/11/1985 09:00,3.25,14.05,7
11/11/1985 09:00,2.6,14.05,3
12/11/1985 09:00,2.36,14.05,1
13/11/1985 09:00,2.13,14.05,0
14/11/1985 09:00,1.98,14.05,0
15/11/1985 09:00,1.83,14.05,0
16/11/1985 09:00,1.83,14.05,0
17/11/1985 09:00,1.83,14.05,0
18/11/1985 09:00,1.75,14.05,0
19/11/1985 09:00,1.9,14.05,0
20/11/1985 09:00,1.75,14.05,0
21/11/1985 09:00,1.68,14.05,0
22/11/1985 09:00,1.68,14.05,0
23/11/1985 09:00,1.61,14.05,0
24/11/1985 09:00,1.75,14.05,0
25/11/1985 09:00,1.61,14.05,0
26/11/1985 09:00,1.68,14.05,7
27/11/1985 09:00,1.61,14.05,0
28/11/1985 09:00,1.61,14.05,0
29/11/1985 09:00,1.68,14.05,30
30/11/1985 09:00,2.36,14.05,0
01/12/1985 09:00,2.28,10.1,0
02/12/1985 09:00,2.05,10.1,7
03/12/1985 09:00,2.92,10.1,10
04/12/1985 09:00,3.08,10.1,45
05/12/1985 09:00,4.2,10.1,43
06/12/1985 09:00,3.25,10.1,9
07/12/1985 09:00,3.42,10.1,30
08/12/1985 09:00,3.85,10.1,11.5
09/12/1985 09:00,3.34,10.1,5
10/12/1985 09:00,3.08,10.1,9
11/12/1985 09:00,3,10.1,9
12/12/1985 09:00,2.84,10.1,0
13/12/1985 09:00,2.68,10.1,2
14/12/1985 09:00,2.6,10.1,0
15/12/1985 09:00,2.68,10.1,0
16/12/1985 09:00,2.52,10.1,0
17/12/1985 09:00,2.44,10.1,0
18/12/1985 09:00,2.44,10.1,0
19/12/1985 09:00,2.44,10.1,0
20/12/1985 09:00,2.44,10.1,2
21/12/1985 09:00,2.36,10.1,0
22/12/1985 09:00,3.17,10.1,26.5
23/12/1985 09:00,3.51,10.1,3
24/12/1985 09:00,8.37,10.1,60.5
25/12/1985 09:00,7.75,10.1,22
26/12/1985 09:00,5.87,10.1,41
27/12/1985 09:00,9,10.1,46.5
28/12/1985 09:00,5.87,10.1,2.5
29/12/1985 09:00,4.93,10.1,3.5
30/12/1985 09:00,4.29,10.1,9
31/12/1985 09:00,4.74,10.1,10.5
01/01/1986 09:00,6.65,8.85,4
02/01/1986 09:00,6.35,8.85,6
03/01/1986 09:00,6.85,8.85,4
04/01/1986 09:00,5.39,8.85,10
05/01/1986 09:00,6.55,8.85,17.5
06/01/1986 09:00,5.39,8.85,3.5
07/01/1986 09:00,8.06,8.85,31
08/01/1986 09:00,6.94,8.85,29
09/01/1986 09:00,5.58,8.85,11
10/01/1986 09:00,5.11,8.85,0
11/01/1986 09:00,4.93,8.85,0
12/01/1986 09:00,4.84,8.85,6
13/01/1986 09:00,4.38,8.85,0
14/01/1986 09:00,4.29,8.85,0
15/01/1986 09:00,4.2,8.85,0
16/01/1986 09:00,4.03,8.85,0
17/01/1986 09:00,3.94,8.85,0
18/01/1986 09:00,3.76,8.85,1
19/01/1986 09:00,3.76,8.85,2
20/01/1986 09:00,4.03,8.85,7
21/01/1986 09:00,3.85,8.85,1.5
22/01/1986 09:00,3.85,8.85,0
23/01/1986 09:00,4.03,8.85,0
24/01/1986 09:00,4.11,8.85,0
25/01/1986 09:00,3.68,8.85,0
26/01/1986 09:00,3.59,8.85,0
27/01/1986 09:00,3.51,8.85,0
28/01/1986 09:00,3.51,8.85,5
29/01/1986 09:00,4.38,8.85,12
30/01/1986 09:00,4.74,8.85,17
31/01/1986 09:00,4.38,8.85,0
01/02/1986 09:00,3.94,8.55,0
02/02/1986 09:00,3.76,8.55,0
03/02/1986 09:00,3.68,8.55,5
04/02/1986 09:00,3.85,8.55,4
05/02/1986 09:00,3.68,8.55,8
06/02/1986 09:00,3.59,8.55,2
07/02/1986 09:00,3.76,8.55,0
08/02/1986 09:00,3.94,8.55,0
09/02/1986 09:00,3.51,8.55,0
10/02/1986 09:00,3.59,8.55,0
11/02/1986 09:00,3.76,8.55,10
12/02/1986 09:00,4.11,8.55,21
13/02/1986 09:00,5.68,8.55,41
14/02/1986 09:00,6.35,8.55,7
15/02/1986 09:00,7.14,8.55,0
16/02/1986 09:00,8.16,8.55,0
17/02/1986 09:00,11.28,8.55,10
18/02/1986 09:00,8.06,8.55,35
19/02/1986 09:00,6.16,8.55,30
20/02/1986 09:00,5.77,8.55,5
21/02/1986 09:00,7.04,8.55,13
22/02/1986 09:00,6.94,8.55,24
23/02/1986 09:00,10.07,8.55,15.5
24/02/1986 09:00,8.37,8.55,2
25/02/1986 09:00,7.14,8.55,1
26/02/1986 09:00,9.75,8.55,2
27/02/1986 09:00,7.96,8.55,7
28/02/1986 09:00,6.85,8.55,1
01/03/1986 09:00,6.35,9.75,3
02/03/1986 09:00,5.96,9.75,0
03/03/1986 09:00,5.49,9.75,0
04/03/1986 09:00,5.21,9.75,0
05/03/1986 09:00,5.02,9.75,0
06/03/1986 09:00,4.93,9.75,0
07/03/1986 09:00,4.65,9.75,0
08/03/1986 09:00,4.47,9.75,0
09/03/1986 09:00,4.38,9.75,0
10/03/1986 09:00,4.2,9.75,0
11/03/1986 09:00,4.11,9.75,0
12/03/1986 09:00,4.56,9.75,0
13/03/1986 09:00,5.21,9.75,35.5
14/03/1986 09:00,4.38,9.75,0
15/03/1986 09:00,4.11,9.75,0
16/03/1986 09:00,4.2,9.75,0
17/03/1986 09:00,4.11,9.75,6
18/03/1986 09:00,4.38,9.75,7
19/03/1986 09:00,4.56,9.75,3
20/03/1986 09:00,4.11,9.75,0
21/03/1986 09:00,3.85,9.75,0
22/03/1986 09:00,3.68,9.75,0
23/03/1986 09:00,3.76,9.75,0
24/03/1986 09:00,3.85,9.75,1
25/03/1986 09:00,4.03,9.75,8
26/03/1986 09:00,3.94,9.75,17
27/03/1986 09:00,3.94,9.75,6
28/03/1986 09:00,4.11,9.75,0
29/03/1986 09:00,3.85,9.75,1
30/03/1986 09:00,3.85,9.75,0
31/03/1986 09:00,3.68,9.75,0
01/04/1986 09:00,3.51,10.4,0
02/04/1986 09:00,3.42,10.4,0
03/04/1986 09:00,3.42,10.4,0
04/04/1986 09:00,3.42,10.4,0
05/04/1986 09:00,3.34,10.4,0
06/04/1986 09:00,3.42,10.4,0
07/04/1986 09:00,3.25,10.4,0
08/04/1986 09:00,3.25,10.4,9.5
09/04/1986 09:00,3.25,10.4,0
10/04/1986 09:00,3.25,10.4,0
11/04/1986 09:00,3.17,10.4,0
12/04/1986 09:00,3.25,10.4,0
13/04/1986 09:00,3.25,10.4,0
14/04/1986 09:00,2.84,10.4,0
15/04/1986 09:00,2.84,10.4,10
16/04/1986 09:00,2.92,10.4,0
17/04/1986 09:00,2.92,10.4,0
18/04/1986 09:00,2.84,10.4,0
19/04/1986 09:00,2.84,10.4,0
20/04/1986 09:00,2.84,10.4,0
21/04/1986 09:00,4.03,10.4,7
22/04/1986 09:00,4.29,10.4,50
23/04/1986 09:00,4.38,10.4,19
24/04/1986 09:00,4.11,10.4,11.5
25/04/1986 09:00,3.76,10.4,2
26/04/1986 09:00,3.68,10.4,8.5
27/04/1986 09:00,3.68,10.4,0
28/04/1986 09:00,3.59,10.4,0
29/04/1986 09:00,3.51,10.4,0
30/04/1986 09:00,3.34,10.4,0
01/05/1986 09:00,3.34,12.7,0
02/05/1986 09:00,3.25,12.7,0
03/05/1986 09:00,3.25,12.7,2.5
04/05/1986 09:00,3.85,12.7,33
05/05/1986 09:00,3.68,12.7,5
06/05/1986 09:00,3.68,12.7,7.5
07/05/1986 09:00,3.42,12.7,0
08/05/1986 09:00,3.34,12.7,0
09/05/1986 09:00,3.34,12.7,0
10/05/1986 09:00,3.25,12.7,0
11/05/1986 09:00,3.25,12.7,0
12/05/1986 09:00,2.92,12.7,0
13/05/1986 09:00,2.92,12.7,0
14/05/1986 09:00,2.84,12.7,0
15/05/1986 09:00,3.42,12.7,33
16/05/1986 09:00,4.65,12.7,57
17/05/1986 09:00,5.11,12.7,34
18/05/1986 09:00,4.38,12.7,1.5
19/05/1986 09:00,3.85,12.7,0
20/05/1986 09:00,3.76,12.7,1
21/05/1986 09:00,3.68,12.7,0
22/05/1986 09:00,3.51,12.7,0
23/05/1986 09:00,3.34,12.7,0
24/05/1986 09:00,3.25,12.7,0
25/05/1986 09:00,3.25,12.7,0
26/05/1986 09:00,3.08,12.7,0
27/05/1986 09:00,3.08,12.7,0
28/05/1986 09:00,3,12.7,0
29/05/1986 09:00,3,12.7,0
30/05/1986 09:00,2.84,12.7,0
31/05/1986 09:00,2.84,12.7,0
01/06/1986 09:00,2.92,17.25,0
02/06/1986 09:00,2.76,17.25,0
03/06/1986 09:00,2.76,17.25,0
04/06/1986 09:00,2.68,17.25,0
05/06/1986 09:00,2.6,17.25,0
06/06/1986 09:00,2.52,17.25,0
07/06/1986 09:00,2.52,17.25,0
08/06/1986 09:00,2.6,17.25,0
09/06/1986 09:00,2.44,17.25,0
10/06/1986 09:00,2.36,17.25,0
11/06/1986 09:00,2.36,17.25,0
12/06/1986 09:00,2.28,17.25,0
13/06/1986 09:00,2.2,17.25,0
14/06/1986 09:00,2.05,17.25,0
15/06/1986 09:00,2.13,17.25,0
16/06/1986 09:00,2.05,17.25,0
17/06/1986 09:00,2.13,17.25,0
18/06/1986 09:00,2.05,17.25,0
19/06/1986 09:00,1.98,17.25,0
20/06/1986 09:00,1.98,17.25,3
21/06/1986 09:00,2.05,17.25,5
22/06/1986 09:00,2.6,17.25,10
23/06/1986 09:00,3.17,17.25,34
24/06/1986 09:00,2.76,17.25,0
25/06/1986 09:00,2.52,17.25,4
26/06/1986 09:00,2.44,17.25,0
27/06/1986 09:00,2.36,17.25,0
28/06/1986 09:00,2.28,17.25,0
29/06/1986 09:00,2.28,17.25,0
30/06/1986 09:00,2.13,17.25,0
01/07/1986 09:00,2.05,19.75,0
02/07/1986 09:00,1.98,19.75,0
03/07/1986 09:00,1.75,19.75,0
04/07/1986 09:00,1.68,19.75,0
05/07/1986 09:00,1.54,19.75,0
06/07/1986 09:00,1.68,19.75,0
07/07/1986 09:00,1.68,19.75,1
08/07/1986 09:00,1.54,19.75,3
09/07/1986 09:00,1.47,19.75,0
10/07/1986 09:00,1.47,19.75,0
11/07/1986 09:00,1.61,19.75,0
12/07/1986 09:00,1.47,19.75,0
13/07/1986 09:00,1.61,19.75,0
14/07/1986 09:00,1.33,19.75,0
15/07/1986 09:00,1.06,19.75,0
16/07/1986 09:00,0.93,19.75,0
17/07/1986 09:00,0.93,19.75,0
18/07/1986 09:00,1.13,19.75,0
19/07/1986 09:00,0.93,19.75,0
20/07/1986 09:00,0.81,19.75,0
21/07/1986 09:00,0.81,19.75,0
22/07/1986 09:00,0.93,19.75,0
